Sample Name,Noise Type,Noise Intensity,Compressor,Result,Distance
toosweet,pink,0.25,SNAPPY,eyesclosed,0.87203
toosweet,pink,0.2,GZIP,toosweet,0.972613
toosweet,pink,0.2,BZIP2,toosweet,0.975738
toosweet,pink,0.2,LZMA,toosweet,0.96067
toosweet,pink,0.2,ZSTD,toosweet,0.967526
toosweet,pink,0.2,LZ4,toosweet,0.974392
toosweet,pink,0.2,LZO,eyesclosed,0.861583
toosweet,pink,0.2,SNAPPY,eyesclosed,0.87203
toosweet,white,0.05,GZIP,toosweet,0.972613
toosweet,white,0.05,BZIP2,toosweet,0.975738
toosweet,white,0.05,LZMA,toosweet,0.96067
toosweet,white,0.05,ZSTD,toosweet,0.967526
toosweet,white,0.05,LZ4,toosweet,0.974392
toosweet,white,0.05,LZO,eyesclosed,0.861583
toosweet,white,0.05,SNAPPY,eyesclosed,0.87203
toosweet,white,0.15,GZIP,toosweet,0.972613
toosweet,white,0.15,BZIP2,toosweet,0.975738
toosweet,white,0.15,LZMA,toosweet,0.96067
toosweet,white,0.15,ZSTD,toosweet,0.967526
toosweet,white,0.15,LZ4,toosweet,0.974392
toosweet,white,0.15,LZO,eyesclosed,0.861583
toosweet,white,0.15,SNAPPY,eyesclosed,0.87203
toosweet,white,0.1,GZIP,toosweet,0.972613
toosweet,white,0.1,BZIP2,toosweet,0.975738
toosweet,white,0.1,LZMA,toosweet,0.96067
toosweet,white,0.1,ZSTD,toosweet,0.967526
toosweet,white,0.1,LZ4,toosweet,0.974392
toosweet,white,0.1,LZO,eyesclosed,0.861583
toosweet,white,0.1,SNAPPY,eyesclosed,0.87203
toosweet,white,0.25,GZIP,toosweet,0.972613
toosweet,white,0.25,BZIP2,toosweet,0.975738
toosweet,white,0.25,LZMA,toosweet,0.96067
toosweet,white,0.25,ZSTD,toosweet,0.967526
toosweet,white,0.25,LZ4,toosweet,0.974392
toosweet,white,0.25,LZO,eyesclosed,0.861583
toosweet,white,0.25,SNAPPY,eyesclosed,0.87203
toosweet,white,0.2,GZIP,toosweet,0.972613
toosweet,white,0.2,BZIP2,toosweet,0.975738
toosweet,white,0.2,LZMA,toosweet,0.96067
toosweet,white,0.2,ZSTD,toosweet,0.967526
toosweet,white,0.2,LZ4,toosweet,0.974392
toosweet,white,0.2,LZO,eyesclosed,0.861583
toosweet,white,0.2,SNAPPY,eyesclosed,0.87203
